satisfaction_level,evaluation_score,projects,monthly_hours,tenure,accident,left,promoted,salary_level,department_Information Technology,department_Research and Development,department_Accounting,department_Human Resources,department_Management,department_Marketing,department_Product Management,department_Sales,department_Support,department_Technical,overtime,workload,stress_level
0.74,0.93,3,204,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,353.3383647440509,477.4842766811499
0.7,0.6,3,183,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,316.96529778510455,452.80756826443513
0.97,0.91,3,246,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,426.08449866194377,439.26236975458124
0.92,0.91,3,250,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,433.0127018922193,470.66598031762965
0.94,0.7,3,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,304.8409421321224,324.29887460864086
1.0,0.98,3,177,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,306.5729929396913,306.5729929396913
0.5,0.51,3,169,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,292.71658647914023,585.4331729582805
0.77,0.89,3,142,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245.95121467478057,319.41716191529946
0.68,0.71,5,135,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,301.8691769624716,443.9252602389288
0.57,0.43,3,167,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,289.2524848640025,507.46049976140796
0.57,0.61,5,191,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,427.08898370245987,749.2789187762454
0.48,0.97,3,224,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,387.9793808954285,808.2903768654761
0.7,0.95,5,234,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,523.2399067349509,747.4855810499298
0.68,0.43,3,161,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,278.86018001858923,410.0885000273371
0.62,0.68,3,124,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,214.77430013854078,346.41016151377545
0.61,0.51,4,242,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,484.0,793.4426229508197
0.83,0.77,2,186,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,263.0437226013957,316.92014771252497
0.99,0.8,5,254,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,567.9612662849466,573.6982487726734
0.58,0.72,4,170,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,340.0,586.2068965517242
0.93,0.83,4,225,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,450.0,483.87096774193543
0.66,0.5,4,263,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,526.0,796.9696969696969
0.52,0.98,4,148,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,296.0,569.2307692307692
0.5,0.6,5,216,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,482.9906831399546,965.9813662799093
0.16,0.7,5,257,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,574.669470217446,3591.6841888590375
0.62,0.74,4,173,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,346.0,558.0645161290323
0.49,0.49,6,188,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,460.50407164323747,939.8042278433418
0.56,0.91,4,188,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,376.0,671.4285714285713
0.96,0.59,4,108,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216.0,225.0
0.5,0.75,5,179,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,400.2561679724624,800.5123359449248
0.99,0.99,4,195,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,390.0,393.93939393939394
0.54,0.51,3,265,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,458.99346400575246,849.987896306949
0.52,0.9,4,285,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,570.0,1096.1538461538462
0.81,0.99,5,202,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,451.68573145495753,557.6367054999475
0.5,0.73,4,271,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,542.0,1084.0
0.51,0.88,3,202,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,349.8742631289132,686.0279669194376
0.41,0.47,6,171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,418.8627460159234,1021.6164536973741
0.62,0.72,2,180,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,254.55844122715712,410.57813101154375
0.56,0.68,3,269,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,465.921667236028,832.0029772071928
0.96,0.75,3,231,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,400.1037365484106,416.77472557126106
0.58,0.64,2,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,352.13917703090067,607.1365121222426
0.66,0.75,3,228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,394.907584125704,598.3448244328848
0.56,0.75,2,264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,373.3523804664971,666.700679404459
0.56,0.93,4,210,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,420.0,749.9999999999999
0.67,0.91,3,256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,443.40500673763256,661.7985175188545
0.72,0.71,5,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,306.3413129174712,425.47404571871004
0.59,0.79,4,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,544.0,922.0338983050848
0.95,0.55,5,185,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,413.6725758374611,435.4448166710117
1.0,0.93,3,264,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,457.26141319818356,457.26141319818356
0.56,0.64,3,238,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,412.22809220139277,736.1215932167727
0.52,0.49,4,98,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,196.0,376.9230769230769
0.88,0.9,4,248,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,496.0,563.6363636363636
0.58,0.84,4,271,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,542.0,934.4827586206898
0.86,0.92,3,180,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,311.7691453623979,362.5222620492999
0.19,0.64,5,181,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,404.728303927462,2130.1489680392738
0.6,0.6,4,182,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,364.0,606.6666666666667
0.82,0.87,3,204,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,353.3383647440509,430.9004448098182
0.64,0.75,4,170,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,340.0,531.25
0.83,0.67,4,139,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,278.0,334.9397590361446
0.57,0.75,3,159,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,275.3960784034515,483.1510147428974
0.98,0.92,3,254,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,439.9409051224948,448.91929094132126
0.54,0.69,4,168,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,336.0,622.2222222222222
0.72,0.66,3,256,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,443.40500673763256,615.8402871356008
0.89,0.87,4,209,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,418.0,469.6629213483146
0.41,0.57,3,193,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,334.2858058607933,815.331233806813
0.93,0.62,4,142,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,284.0,305.3763440860215
0.9,0.9,3,274,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,474.58192127387235,527.3132458598582
0.38,0.59,4,276,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,552.0,1452.6315789473683
0.52,0.88,4,155,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,310.0,596.1538461538462
0.99,0.72,3,220,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,381.051177665153,384.90017945975046
0.69,0.74,2,271,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,383.2518754031088,555.4375005842156
0.76,0.76,5,175,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,391.31189606246323,514.884073766399
0.42,0.46,3,128,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,221.70250336881628,527.8631032590864
0.78,0.9,4,104,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208.0,266.6666666666667
0.37,0.46,3,173,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,299.64478970941576,809.850782998421
0.89,0.39,6,190,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,465.4030511288038,522.9247765492178
0.93,0.49,5,167,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,373.4233522424649,401.5304862822203
0.98,0.56,3,187,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,323.89350101538,330.5035724646735
0.65,0.56,3,259,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,448.6011591603392,690.1556294774449
0.3,0.61,3,138,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,239.02301144450504,796.7433714816835
0.97,1.0,5,251,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,561.2530623524473,578.6114044870591
0.84,0.49,5,189,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,422.61684774746027,503.11529493745275
0.76,0.76,4,149,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,298.0,392.10526315789474
0.5,0.74,4,246,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,492.0,984.0
0.48,0.61,3,146,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,252.87941790505607,526.8321206355336
0.56,0.63,4,204,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,408.0,728.5714285714286
0.99,0.77,4,184,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,368.0,371.7171717171717
0.65,0.94,4,174,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,348.0,535.3846153846154
0.92,0.81,3,196,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,339.4819582834999,369.00212856902164
0.88,0.76,3,223,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,386.2473300878596,438.9174205543859
0.99,0.86,3,198,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,342.94605989863766,346.4101615137754
0.96,0.93,5,141,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,315.28558482747036,328.42248419528164
0.55,0.85,4,273,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,546.0,992.7272727272726
0.71,0.94,4,209,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,418.0,588.7323943661972
0.72,0.68,3,135,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,233.8268590217984,324.7595264191645
0.23,0.5,5,100,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,223.60679774997897,972.2034684781694
0.78,0.61,3,193,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,334.2858058607933,428.571545975376
0.82,0.61,3,229,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,396.6396349332729,483.706871869845
0.49,0.74,4,104,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,208.0,424.48979591836735
0.96,0.82,4,201,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,402.0,418.75
0.5,0.78,3,206,3,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,356.8024663591887,713.6049327183774
0.98,0.57,5,141,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,315.28558482747036,321.7199845178269
0.85,0.57,4,150,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,300.0,352.94117647058823
0.72,0.75,3,166,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,287.5204340564336,399.3339361894911
0.78,0.83,4,252,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,504.0,646.1538461538461
0.62,0.43,2,106,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,149.9066376115481,241.78489937346467
0.64,0.38,5,171,6,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,382.36762415246403,597.4494127382251
0.24,0.5,4,232,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,464.0,1933.3333333333335
0.84,0.78,5,172,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,384.60369212996386,457.861538249957
0.61,0.61,4,239,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,478.0,783.6065573770492
0.79,0.71,4,222,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,444.0,562.0253164556962
0.86,0.77,3,152,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,263.27172275046934,306.1299101749643
0.7,0.54,3,198,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,342.94605989863766,489.92294271233953
0.53,0.76,5,143,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,319.75772078246996,603.316454306547
0.58,0.88,3,157,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,271.9319767883137,468.8482358419202
0.45,0.55,5,268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,599.2662179699437,1331.7027065998748
0.86,0.87,4,183,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,366.0,425.5813953488372
0.95,0.81,4,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,476.0,501.0526315789474
0.51,0.84,4,214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,428.0,839.2156862745098
0.35,0.41,6,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,597.6754972390954,1707.644277825987
0.99,0.57,3,221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,382.7832284727219,386.6497257300221
0.73,0.49,4,200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,400.0,547.945205479452
0.44,0.48,2,226,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,319.6122650963195,726.3915115825444
0.43,0.74,4,121,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,242.0,562.7906976744187
0.81,0.77,5,249,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,556.7809263974476,687.3838597499353
0.77,0.83,3,204,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,353.3383647440509,458.8809931740921
0.52,0.86,5,256,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,572.4334022399462,1100.8334658460503
0.21,0.92,2,211,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,298.3990616607231,1420.9479126701099
0.88,0.93,3,162,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,280.59223082615813,318.8548077569979
0.48,0.8,5,235,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,525.4759747124506,1094.7416139842721
0.21,0.63,5,226,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,505.3513629149525,2406.435061499774
0.81,0.53,4,242,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,484.0,597.5308641975308
0.38,0.77,3,173,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,299.64478970941576,788.5389202879362
0.67,0.77,5,167,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,373.4233522424649,557.348286929052
0.87,0.94,4,256,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,512.0,588.5057471264367
0.85,0.41,2,229,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,323.85490578343877,381.00577150992797
0.52,0.9,5,176,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,393.547964039963,756.8230077691596
0.9,0.95,3,133,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,230.36275740666068,255.9586193407341
0.85,0.56,5,203,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,453.9217994324573,534.0256463911262
0.77,0.52,3,210,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,363.7306695894642,472.3774929733301
0.61,0.97,4,198,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,396.0,649.1803278688525
0.74,0.54,3,175,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,303.1088913245535,409.6066098980453
0.56,0.85,5,245,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,547.8366544874485,978.279740156158
0.28,0.97,4,102,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,204.0,728.5714285714286
0.86,0.68,2,192,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,271.5290039756343,315.73139997166777
0.63,0.78,4,160,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,320.0,507.93650793650795
0.85,0.96,3,211,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,365.4627203970331,429.95614164356834
0.84,0.84,6,261,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,639.3168228664094,761.0914557933446
0.98,0.6,4,191,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,382.0,389.7959183673469
0.51,0.78,5,225,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,503.1152949374527,986.5005783087307
0.71,0.85,4,157,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,314.0,442.2535211267606
0.88,0.69,3,248,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,429.54860027708156,488.1234094057745
0.16,0.81,2,159,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,224.85995641732214,1405.3747276082634
0.98,0.86,4,254,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,508.0,518.3673469387755
0.81,0.76,3,203,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,351.6063139364821,434.08186905738523
0.17,0.79,2,126,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,178.19090885901,1048.1818168177058
0.22,0.65,6,212,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,519.2918254700337,2360.4173885001533
0.67,0.69,5,225,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,503.1152949374527,750.9183506529145
0.72,0.83,5,193,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,431.5611196574594,599.3904439686936
0.67,0.91,3,147,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,254.61146871262494,380.01711748152974
0.47,0.55,2,156,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,220.61731573020285,469.3985441068146
0.51,0.75,3,234,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,405.29988897111724,794.7056646492495
0.88,0.71,5,246,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,550.0727224649482,625.0826391647139
0.48,0.94,4,231,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,462.0,962.5
0.66,0.99,4,209,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,418.0,633.3333333333333
0.58,0.5,3,144,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,249.4153162899183,430.0264073964109
0.23,0.96,2,234,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,330.92597359530424,1438.8085808491487
0.86,0.77,5,230,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,514.2956348249517,598.0181800290136
0.81,0.99,2,156,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,220.61731573020285,272.3670564570405
0.75,0.54,6,138,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,338.02958450407857,450.7061126721048
0.49,0.89,2,233,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,329.5117600329312,672.4729796590433
0.31,0.5,3,262,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,453.7973115830458,1463.86229542918
0.83,0.75,6,215,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,526.6402946983833,634.5063791546787
0.7,0.55,4,227,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,454.0,648.5714285714287
0.49,0.99,3,199,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,344.67811070620655,703.4247157269522
0.57,0.92,3,238,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,412.22809220139277,723.2071793006892
0.37,0.45,6,100,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,244.9489742783178,662.0242548062644
0.69,0.75,3,179,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,310.037094554829,449.3291225432305
0.62,0.98,4,107,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214.0,345.16129032258067
0.5,0.68,4,274,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,548.0,1096.0
0.81,0.73,4,272,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,544.0,671.6049382716049
0.2,0.41,6,264,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,646.6652920947589,3233.326460473794
0.22,0.58,2,255,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,360.62445840513925,1639.202083659724
0.63,0.79,5,215,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,480.7546151624548,763.1025637499282
0.68,0.53,3,156,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,270.19992598074487,397.3528323246248
0.52,0.49,3,146,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,252.87941790505607,486.30657289433856
0.22,0.52,6,217,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,531.5392741839496,2416.0876099270436
0.51,0.82,3,206,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,356.8024663591887,699.6126791356642
0.66,0.92,4,239,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,478.0,724.2424242424242
0.26,0.37,2,232,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,328.0975464705581,1261.9136402713773
0.42,0.4,3,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277.12812921102034,659.8288790738579
0.86,0.77,5,237,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,529.9481106674502,616.2187333342445
0.52,0.68,3,162,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,280.59223082615813,539.6004438964579
0.95,0.64,3,138,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239.02301144450504,251.60316994158427
0.63,0.94,2,228,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,322.4406922210657,511.81062257312016
1.0,0.54,3,151,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,261.53967194290044,261.53967194290044
0.54,0.58,3,169,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,292.71658647914023,542.0677527391485
0.9,0.7,3,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,254.61146871262494,282.9016319029166
0.49,0.99,6,205,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,502.1453972705515,1024.7865250419418
0.81,0.6,3,140,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,242.4871130596428,299.3668062464726
0.5,0.66,4,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300.0,600.0
0.7,0.88,4,191,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,382.0,545.7142857142858
0.5,0.85,4,150,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,300.0,600.0
0.98,0.66,2,255,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,360.62445840513925,367.98414122973395
0.86,0.51,3,230,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,398.37168574084177,463.22289039632767
0.93,0.77,3,202,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,349.8742631289132,376.20888508485285
0.62,0.75,3,180,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,311.7691453623979,502.8534602619321
0.64,0.57,3,179,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,310.037094554829,484.43296024192034
0.66,0.94,4,198,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,396.0,600.0
0.65,0.86,4,267,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,534.0,821.5384615384615
0.89,0.84,3,166,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,287.5204340564336,323.05666747913887
0.77,0.58,4,162,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,324.0,420.7792207792208
0.4,0.36,4,128,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,256.0,640.0
0.36,0.44,4,114,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,228.0,633.3333333333334
0.3,0.48,2,104,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,147.0782104868019,490.260701622673
0.9,0.64,4,139,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,278.0,308.88888888888886
0.23,0.49,5,214,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,478.518547184955,2080.5154225432825
0.24,0.79,2,175,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,247.48737341529164,1031.197389230382
0.98,0.92,4,175,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,350.0,357.14285714285717
0.49,0.48,2,186,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,263.0437226013957,536.8239236763178
0.23,0.48,3,139,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,240.75506225207394,1046.7611402264083
0.79,0.71,3,202,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,349.8742631289132,442.8788140872319
0.21,0.76,4,165,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,330.0,1571.4285714285716
0.38,0.92,5,238,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,532.18417864495,1400.484680644605
0.17,0.59,4,179,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,358.0,2105.882352941176
0.56,0.69,5,239,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,534.4202466224498,954.3218689686603
0.97,0.7,5,195,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,436.033255612459,449.5188202190299
0.22,0.78,6,206,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,504.59488701333464,2293.6131227878845
0.84,0.88,3,194,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,336.0178566683622,400.02125793852645
0.64,0.63,5,105,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,234.78713763747794,366.8549025585593
0.78,0.69,5,256,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,572.4334022399462,733.8889772307002
0.23,0.4,6,110,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,269.4438717061496,1171.4950943745635
0.99,0.82,6,185,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,453.1556024148879,457.73293173221
0.15,0.76,4,255,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,510.0,3400.0
0.24,0.96,3,174,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,301.37684051698466,1255.736835487436
0.84,0.71,4,273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,546.0,650.0
0.82,0.58,2,248,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,350.7249634685276,427.7133700835703
0.17,0.86,3,286,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,495.3665309646989,2913.9207703805814
